date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:28	33287/33287	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:39:21%20GMT	http://mydahlia.co.kr/product/%eb%b0%94%eb%94%94%eb%af%b8%ec%8a%a4%ed%8a%b8-%ec%96%b4%eb%b0%98-%ed%8e%98%ec%96%b4-100ml/88/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%b0%94%eb%94%94%eb%af%b8%ec%8a%a4%ed%8a%b8-%ec%96%b4%eb%b0%98-%ed%8e%98%ec%96%b4-100ml/88/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=3)
16:39:28	33525/33525	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:39:22%20GMT	http://mydahlia.co.kr/product/%eb%b0%94%eb%94%94%eb%af%b8%ec%8a%a4%ed%8a%b8-%ed%93%a8%ec%96%b4-%ed%94%bc%eb%b2%84-100ml/87/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%b0%94%eb%94%94%eb%af%b8%ec%8a%a4%ed%8a%b8-%ed%93%a8%ec%96%b4-%ed%94%bc%eb%b2%84-100ml/87/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=3)
16:39:29	134366/134366	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:39:23%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=3&page=1	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/index7f0e.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=3)
16:39:31	134764/134764	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:39:24%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=3&page=2	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/index7111.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=3)
16:39:33	134713/134713	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:39:27%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=3&page=3	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/indexb1c5.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=3)
16:39:34	134684/134684	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:39:27%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=3&page=4	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/index160a.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=3)
16:39:34	85327/85327	---M-Z	200	added ('OK')	text/css	etag:%22a001f7421519a1dccac6d3f4ca43dde3e531830e%22	http://mydahlia.co.kr/ind-script/optimizer.php?filename=tdXNUgMhDADge9erzxGdaTs-ggdvPgGbjUsUCEOC2reX2trp2cKJ3_kyEwiAl0hAOFWlovDOab_d7XcPT5DrHBgnbzGALjQtpLwm0A9Oj1tAVYiy1ECQS2vRACVmV-iuLd3DP9ngDlINZqeMvzEaGiX1NU8TfU3CTRvQpvIY10SCcR6DewqD5PPdGIS7lZMzGpRxN4-B52rW-0pfbPkelo0wKNFtG94kf9GxM3HMUmx4hbcFKjfRV2_nOUqsrbjVS371nDOntbOPkj4bwZIy9qZbAa5SDqMy8sJqnW0lV9A_k1v6HeTfJ3iypzcp8Uj_AA&type=css&k=cc76d6fd78369f1e29d0f56de91d102ccae1f87e&t=1625719215&user=T	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/ind-script/optimizerc58b.php	(from http://mydahlia.co.kr/product/compare.html)
16:39:35	135326/135326	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:39:28%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=4&page=1	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/index943a.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=4)
16:39:37	134865/134865	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:39:31%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=4&page=3	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/indexd009.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=4)
16:39:38	96275/96275	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:39:33%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=4&page=5	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/indexe4c1.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=4)
16:39:39	14842/14842	---M--	200	added ('OK')	image/png	etag:%2283feabc36c13c401c255b1bb8dc12611:1634763723.479114%22	http://img.echosting.cafe24.com/skin/base/myshop/sfix_icon_shopMain.png	C:/My%20Web%20Sites/sample_md/img.echosting.cafe24.com/skin/base/myshop/sfix_icon_shopMain.png	(from http://mydahlia.co.kr/ind-script/optimizer.php?filename=tdTBUsQgDAbg-9arzxGd2d3xETx42yegabbEAmEgqH17qXa8eSrc2sJ8HX6SgBVPQDiUTCnDO4fr-XK9PL1ALKNjHKx6B3miYaLMc4C8cHg-A-YMXqbiCPyarUQYKdCd9aGuPEI71YRlFFkas5ImSjc1So1hbzgcIp1ZpWg9d2b88VG8l8bm74e2JuGpvtCpcB9XRZxy7INbcp3kmGp9YKeso5k5HC3i_xM3Yx94LKqtS_rPlq9uabhOQddteEj-pO1hYB8lafcOrwuUWs3N_S--1ObeJujNcowc5sY-SvioBEuI2JquDThLWnsl8sZZG9uZTEL7SmZqd5H7oNvt4S7Jb_Q3&type=css&k=bf01ee659d2189c48cce4de4d62c1c32ce478487&t=1625719215&user=T)
16:39:40	34317/34317	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:39:34%20GMT	http://mydahlia.co.kr/product/%ed%96%a5%ec%88%98-edp-%ea%b7%b8%eb%a6%b0%ea%b7%b8%eb%a0%88%ec%9d%b4%ed%94%84-50ml/32/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%ed%96%a5%ec%88%98-edp-%ea%b7%b8%eb%a6%b0%ea%b7%b8%eb%a0%88%ec%9d%b4%ed%94%84-50ml/32/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7)
16:39:41	33799/33799	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:39:36%20GMT	http://mydahlia.co.kr/product/%ed%96%a5%ec%88%98-edp-%ed%94%bc%eb%b2%84-50ml/30/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%ed%96%a5%ec%88%98-edp-%ed%94%bc%eb%b2%84-50ml/30/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7)
16:39:42	1754/1754	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2007:39:40%20GMT	http://mydahlia.co.kr/member/%2Fmyshop%2Fmileage%2FhistoryList.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/myshop/mileage/historyList.fe.delayed	(from http://mydahlia.co.kr/member/login.html?returnUrl=%2Fmyshop%2Fmileage%2FhistoryList.html)
16:39:43	34122/34122	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:39:37%20GMT	http://mydahlia.co.kr/product/%ed%96%a5%ec%88%98-edp-%ec%8a%a4%ed%8a%b8%eb%a1%9c%eb%b2%a0%eb%a6%ac-50ml/33/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%ed%96%a5%ec%88%98-edp-%ec%8a%a4%ed%8a%b8%eb%a1%9c%eb%b2%a0%eb%a6%ac-50ml/33/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7)
16:39:44	34304/34304	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:39:37%20GMT	http://mydahlia.co.kr/product/%ed%96%a5%ec%88%98-edp-%eb%a7%a4%ea%b7%b8%eb%86%80%eb%a6%ac%ec%95%84-50ml/44/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%ed%96%a5%ec%88%98-edp-%eb%a7%a4%ea%b7%b8%eb%86%80%eb%a6%ac%ec%95%84-50ml/44/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7)
16:39:45	34209/34209	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:39:40%20GMT	http://mydahlia.co.kr/product/%ed%96%a5%ec%88%98-edp-%eb%9d%bc%ec%a6%88%eb%b2%a0%eb%a6%ac-50ml/24/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%ed%96%a5%ec%88%98-edp-%eb%9d%bc%ec%a6%88%eb%b2%a0%eb%a6%ac-50ml/24/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7)
16:39:47	33480/33480	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:39:40%20GMT	http://mydahlia.co.kr/product/%ed%96%a5%ec%88%98-edp-%ec%bd%94%ed%8a%bc%eb%b8%94%eb%9d%bc%ec%8d%b8-50ml/48/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%ed%96%a5%ec%88%98-edp-%ec%bd%94%ed%8a%bc%eb%b8%94%eb%9d%bc%ec%8d%b8-50ml/48/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7)
16:39:48	33433/33433	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:39:42%20GMT	http://mydahlia.co.kr/product/%ed%96%a5%ec%88%98-edp-%ed%94%8c%eb%9f%bc-50ml/70/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%ed%96%a5%ec%88%98-edp-%ed%94%8c%eb%9f%bc-50ml/70/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7)
16:39:48	1754/1754	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2007:39:46%20GMT	http://mydahlia.co.kr/member/%2Fmyshop%2Fdeposits%2FhistoryList.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/myshop/deposits/historyList.ff.delayed	(from http://mydahlia.co.kr/member/login.html?returnUrl=%2Fmyshop%2Fdeposits%2FhistoryList.html)
16:39:50	134284/134284	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:39:43%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7&page=1	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/index4667.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7)
16:39:52	134970/134970	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:39:44%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7&page=2	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/indexb286.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7)
16:39:52	134497/134497	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:39:46%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7&page=3	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/index2782.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7)
16:39:54	135070/135070	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:39:47%20GMT	http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7&page=4	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/indexb2f2.html	(from http://mydahlia.co.kr/category/shop/90/?cate_no=90&sort_method=7)
16:39:58	80905/80905	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:39:51%20GMT	http://mydahlia.co.kr/member/login.html?returnUrl=%2Fmyshop%2Fcoupon%2Fcoupon.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/login6e73.html	(from http://mydahlia.co.kr/myshop/coupon/coupon.html)
16:39:59	33021/33021	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:39:50%20GMT	http://mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%ec%83%b4%ed%91%b8-%eb%8b%a4%eb%a7%88%ec%8a%a4%ed%81%ac-%eb%a1%9c%ec%a6%88-1000ml/125/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%ec%83%b4%ed%91%b8-%eb%8b%a4%eb%a7%88%ec%8a%a4%ed%81%ac-%eb%a1%9c%ec%a6%88-1000ml/125/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/)
16:39:59	33559/33559	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:39:52%20GMT	http://mydahlia.co.kr/product/%ed%8c%a8%eb%b8%8c%eb%a6%ad-%ed%8d%bc%ed%93%b8-%ea%b7%b8%eb%a6%b0%ea%b7%b8%eb%a0%88%ec%9d%b4%ed%94%84-100ml/66/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%ed%8c%a8%eb%b8%8c%eb%a6%ad-%ed%8d%bc%ed%93%b8-%ea%b7%b8%eb%a6%b0%ea%b7%b8%eb%a0%88%ec%9d%b4%ed%94%84-100ml/66/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/?page=3)
16:40:01	84921/84921	---M-Z	200	added ('OK')	text/css	etag:%2249e6a602d14b6349518c5aad56ab4cccdbf89cf9%22	http://mydahlia.co.kr/ind-script/optimizer.php?filename=tdVLcsMgDAbgfeg251A7k2R6hC66ywmwrBq1gBgEaX374NbTCwR2PDwfM7-RACeBgNBUpazwyfFyOl_Oz6-Q6uQZjSvBg85kZlJeIugXx5cToCoEmasnCKs6SYBSk8R31vLUNo_QGb5SZusfor1dpRaYrDL-noMSgsS-5t9CX5Pw0CZ0qDzGLSK-cBqDO_KD5JTbPcFBWSe7cLSFBiVupzHwVEvpfaX_bfkZloYfFHT7DB-Sv2kbGA5Jchle4W2Dcq_-uZ8SaivurZNeHafEcenso8RbI1hiwt50K8BF8joqkZ6v1W4r2Yzujezc70fujW63zYfksNF3&type=css&k=7f0b13513c88031ad25704af199ade9444829df0&t=1625719215&user=T	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/ind-script/optimizerba3c.css	(from http://mydahlia.co.kr/myshop/coupon/coupon.html)
16:40:01	33557/33557	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:39:54%20GMT	http://mydahlia.co.kr/product/%ed%8c%a8%eb%b8%8c%eb%a6%ad-%ed%8d%bc%ed%93%b8-%eb%b8%94%eb%9e%99%ec%b2%b4%eb%a6%ac-100ml/68/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%ed%8c%a8%eb%b8%8c%eb%a6%ad-%ed%8d%bc%ed%93%b8-%eb%b8%94%eb%9e%99%ec%b2%b4%eb%a6%ac-100ml/68/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/?page=3)
16:40:03	33562/33562	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:39:57%20GMT	http://mydahlia.co.kr/product/%ed%8c%a8%eb%b8%8c%eb%a6%ad-%ed%8d%bc%ed%93%b8-%ea%b7%b8%eb%a0%88%ec%9d%b4%ed%94%84%ed%94%84%eb%a3%bb-100ml/69/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%ed%8c%a8%eb%b8%8c%eb%a6%ad-%ed%8d%bc%ed%93%b8-%ea%b7%b8%eb%a0%88%ec%9d%b4%ed%94%84%ed%94%84%eb%a3%bb-100ml/69/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/?page=3)
16:40:05	33489/33489	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:39:58%20GMT	http://mydahlia.co.kr/product/%ed%8c%a8%eb%b8%8c%eb%a6%ad-%ed%8d%bc%ed%93%b8-%ec%95%a0%ed%94%8c%eb%b8%94%eb%9d%bc%ec%8d%b8-100ml/71/category/90/display/1/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%ed%8c%a8%eb%b8%8c%eb%a6%ad-%ed%8d%bc%ed%93%b8-%ec%95%a0%ed%94%8c%eb%b8%94%eb%9d%bc%ec%8d%b8-100ml/71/category/90/display/1/index.html	(from http://mydahlia.co.kr/category/shop/90/?page=3)
16:40:07	134416/134416	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:39:59%20GMT	http://mydahlia.co.kr/category/shop/90/?page=4	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/category/shop/90/indexfdb0.html	(from http://mydahlia.co.kr/category/shop/90/)
16:40:08	79148/79148	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:40:00%20GMT	http://mydahlia.co.kr/myshop/coupon/coupon.html?page=1	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/myshop/coupon/coupon2679.html	(from http://mydahlia.co.kr/myshop/coupon/coupon.html)
16:40:12	82590/82590	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:40:06%20GMT	http://mydahlia.co.kr/member/login.html?noMemberOrder&returnUrl=%2Fmyshop%2Forder%2Flist.html%3Forder_status%3Dshipped_begin	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/loginf84b.html	(from http://mydahlia.co.kr/myshop/index.html)
16:40:12	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Dec%202021%2007:40:10%20GMT	http://mydahlia.co.kr/member/modify.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/modify.html	(from http://mydahlia.co.kr/myshop/index.html)
16:40:14	82600/82600	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:40:05%20GMT	http://mydahlia.co.kr/member/login.html?noMemberOrder&returnUrl=%2Fmyshop%2Forder%2Flist.html%3Forder_status%3Dshipped_standby	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/loginb2b0.html	(from http://mydahlia.co.kr/myshop/index.html)
16:40:16	80866/80866	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:40:09%20GMT	http://mydahlia.co.kr/member/login.html?returnUrl=%2Fmyshop%2Fwish_list.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/loginae73.html	(from http://mydahlia.co.kr/myshop/index.html)
16:40:18	1754/1754	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2007:40:18%20GMT	http://mydahlia.co.kr/member/%2Fmyshop%2Findex.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/myshop/index.107.delayed	(from http://mydahlia.co.kr/member/login.html?returnUrl=/myshop/index.html)
16:40:19	85919/85919	---M-Z	200	added ('OK')	text/css	etag:%22d5d2686ade597d6e1b061d392dad2b3a04f46781%22	http://mydahlia.co.kr/ind-script/optimizer.php?filename=tdRBTkMhEAbgfXHrOUaTtvEILtx5At4wfYwCQxio9vZSfTGuLeyAIR_JDwN4iQSEpikVhTdOx_3heHh4gtyWwGh8jQHUkXGkvCbQd06Pe0BViOJaIIgUFypw4uQMu7teuYd_qsFepFVYrDJ-H4ESo6Sx5s_CWJNw1ye0azzHrSKhcp6DewqT5Fz6E8FJWWe7crKVJiVulznw0mod_aR_bfmclkaYFHTfhjfJH3QdGI5ZSp3e4b1A5Sb6z9e5nRJbb271kl8958xpHeyjpHMnWFLG0XRvwFXKZVYiL6x1sK1kC_pnsm7cRW4f3Wabk5R4pb8A&type=css&k=5583af92a24d9dcbd20af598e09089c2dcb0f8be&t=1625719215&user=T	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/ind-script/optimizerff8c.css	(from http://mydahlia.co.kr/member/id/find_id.html)
16:40:20	85994/85994	---M-Z	200	added ('OK')	text/css	etag:%2295b88c3cad6cbeb23281ef166bd7f8f64ef77021%22	http://mydahlia.co.kr/ind-script/optimizer.php?filename=tdRBTkMhEAbgfXHrOUaTtvEILtx5At4wfYwCQxiw9vZSfTGuLeyAIR_JDwN4iQSEpikVhTdOx_3heHh4gtyWwGh8jQHUkXGkvCbQd06Pe0BViOJaIIgUFypw4uRMtqpnd9er9_BPOdiLtAqLVcbvY1BilDTW_FkYaxLu-oR2jee4VSRUznNwT2GSnEt_Jjgp62xXTrbSpMTtMgdeWq2jn_SvLZ_T0giTgu7b8Cb5TNeB4Zil1Okd3gtUbqL_fJ_bKbH15lYv-dVzzpzWwT5K-ugES8o4mu4NuEq5zErkhbUOtpVsQf9M1o27yO2j22xzkhKv9Bc&type=css&k=87ec7ea3d3eef24be7144c5fe70bfd036b22fbf0&t=1625719215&user=T	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/ind-script/optimizer9a64.css	(from http://mydahlia.co.kr/member/passwd/find_passwd_info.html)
16:40:21	89447/89447	---M-Z	200	added ('OK')	text/css	etag:%22ab341e375bae4cf69f3c679f594dcd1cb9165e12%22	http://mydahlia.co.kr/ind-script/optimizer.php?filename=tdTBbsMgDAbge9m1z-FNaqs9wg677QmI4wZ3gBGGbn37sjWael7hlpjoC_plG5wEAkJTlbLCieNhtz_sn18h1ckzGleCB53JzKS8RNBPji87QFUIMldPEChMlOEkHJ9aeQv_JL29SC0wWWX89VFCkM7mrdDXJNy0F9pUHuMWEV84jcEd-UFyyq0_cFDWyS4cbaFBidtpDDzVUnq39J8t38PS8IOCbp_hQ_IX_TwYDklyGT7h7YDyQ_Td3lz_EmobbnWSPhynxHHp7KPEcyNYYsJe9N3KN80_cg69b91me5F8GRX2O2vpbCvZjO6N7NyvR9YdutrmKLegrw&type=css&k=88daeeb39298f0d3055581f0b3a7b0b06fed193e&t=1625719215&user=T	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/ind-script/optimizerf097.php	(from http://mydahlia.co.kr/member/join.html)
16:40:21	1754/1754	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2007:40:20%20GMT	http://mydahlia.co.kr/member/%2Fmyshop%2Forder%2Flist.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/myshop/order/list.10a.delayed	(from http://mydahlia.co.kr/member/login.html?noMemberOrder&returnUrl=%2Fmyshop%2Forder%2Flist.html)
16:40:22	92176/92176	---M-Z	200	added ('OK')	text/css	etag:%22d03c7214b5f9381bad181dc2bed7125b4b20ca5c%22	http://mydahlia.co.kr/ind-script/optimizer.php?filename=tdXBTsQgEAbg-9arz4EmuxsfQRMPJvsEdJgt4wJDGHDt20tjNSZ7s3ArtPlK_swMyrJHhTAUwSTqncJxfzgeHp5ULKMjGGz2TonBwaDQFJRcKDzuldMzl6xGLQQKRCqxqwvc1ReY7urOvfonvWieTXGoOBlMy08umN80XPSEbWkDL-HMrUw_i-WoriTWkeRN7E3AwN5zaGt-b7Q1fwqhUB83M7tMsQ9u0XWSY6o1Ap2yjnqioDN2SlyPfeCx5Ny6pH9t_uyWhusUdP0MNslXXB4G8pFTbtXhfwbcenJfagcuo-5kKUYKU2MfOHxUgjhEaE3XLpk4zb0Sed06929tQZ3APqM27S7WdRqt9nDm5Bf6Cw&type=css&k=899870d76c61b596c54a4411d07ebf68cba37d43&t=1625719215&user=T	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/ind-script/optimizer9791.css	(from http://mydahlia.co.kr/order/basket.html)
16:40:23	129074/129074	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:40:18%20GMT	http://mydahlia.co.kr/protected/loginSns.html?__popupPage=T	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/protected/loginSns4e4b.html	(from http://mydahlia.co.kr/member/login.html)
16:40:23	3936/3936	---M--	200	added ('OK')	image/gif	etag:%22ec9a40aceb86637eb4ffd504d4d0a8dd:1562035816.726053%22	http://img.echosting.cafe24.com/skin/base_ko_KR/order/img_order_step1.gif	C:/My%20Web%20Sites/sample_md/img.echosting.cafe24.com/skin/base_ko_KR/order/img_order_step1.gif	(from http://mydahlia.co.kr/order/basket.html)
16:40:24	119/119	---M--	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:40:22%20GMT	http://mydahlia.co.kr/exec/front/Product/Wishlist/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/exec/front/Product/Wishlist/index.html	(from http://mydahlia.co.kr/order/basket.html)
16:40:24	9411/9411	---M-Z	200	added ('OK')	text/css	etag:%226371c74ba42f80c81d92e6bae52178f299e47044%22	http://mydahlia.co.kr/ind-script/optimizer.php?filename=nY1NCoIxDAX3xa3nCHoID6AnSEO0H7R5JU1Bb-_Pyo0g3T7ezFBBUzocnbrj5tzIdWC6KMkYdHVYkKA12O417Omfv0oaqDM2WMq4L4IzYjVa-aG-hgbnqosoeqqbacps9rPPvdOloNP523b62IayS3mDTw&type=css&k=8b70d7bb5e981b60def0524a694a51a03ed9fdb2&t=1635315871	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/ind-script/optimizer6095.css	(from http://mydahlia.co.kr/product/search.html)
16:40:25	88613/88613	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:40:21%20GMT	http://mydahlia.co.kr/order/basket.html?delvtype=B	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/order/baskete48c.html	(from http://mydahlia.co.kr/order/basket.html)
16:40:26	92/92	---M--	200	added ('OK')	image/gif	etag:%2212c8576e357bbb4e7fd7b946607402aa:1593489683.596815%22	http://img.echosting.cafe24.com/skin/base/board/btn_unfold.gif	C:/My%20Web%20Sites/sample_md/img.echosting.cafe24.com/skin/base/board/btn_unfold.gif	(from http://mydahlia.co.kr/board/product/list.html)
16:40:26	1754/1754	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2007:40:25%20GMT	http://mydahlia.co.kr/board/$1/$2/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/board/$1/$2/index.html	(from http://mydahlia.co.kr/board/product/list.html)
16:40:36	57460/57460	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jul%202019%2004:07:35%20GMT	http://mydahlia.co.kr/web/product/tiny/201907/239aa7566c684b64204799649e477554.jpg	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/product/tiny/201907/239aa7566c684b64204799649e477554.jpg	(from http://mydahlia.co.kr/board/product/list.html)
